ID,선수명,데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,연봉,1차FA여부,2차FA여부,5년평균평균자책점,5년평균경기,5년평균승리,5년평균패배,5년평균세이브,5년평균홀드,5년평균승률,5년평균이닝,5년평균피안타,5년평균홈런,5년평균볼넷,5년평균사구,5년평균삼진,5년평균실점,5년평균자책점,5년평균이닝당_출루허용률,5년평균완투,5년평균완봉,5년평균퀄리티스타트,5년평균블론세이브,5년평균타자수,5년평균투구수,5년평균피안타율,5년평균2루타,5년평균3루타,5년평균희생번트,5년평균희생플라이,5년평균고의4구,5년평균폭투,5년평균보크,5년평균선발,5년평균선발승,5년평균구원승,5년평균종료,5년평균세이브기회,5년평균터프세이브,5년평균병살타,5년평균땅볼,5년평균뜬공,5년평균인플레이타구타율,5년평균투구수/경기,5년평균투구수/이닝,5년평균9이닝당 삼진,5년평균9이닝당 볼넷,5년평균피출루율,5년평균피장타율,5년평균피OPS,5년평균경기(수비),5년평균선발경기(수비),5년평균수비이닝(수비),5년평균실책(수비),5년평균견제사(수비),5년평균자살(수비),5년평균보살(수비),5년평균병살(수비),5년평균수비율(수비),5년평균WAR,5년평균뉴스개수(연도별정규화),5년평균수상횟수,5년평균포지션 엔트로피,5년평균연봉
67954,김진호,2017,2020,8.71,3,0,1,0,0,0.0,10.333333333333334,14,5,8,1,7,10,10,2.13,0,0,0,0,54,194,0.311,0,0,0,0,0,1,0,3,0,0,0,0,0,0,6,18,0.273,64.7,18.8,6.1,6.97,0.426,0.644,1.07,3,3,10.333333333333334,0,0,0,0,0,0.0,-0.244,0,0.0138181818,0.0138181818,0,10.333333333333334,0.0,1998,6,7,23,0,0,0,1,0,0,0,0,0,0,0,,0,0,8.71,3.0,0.0,1.0,0.0,0.0,0.0,10.333333333333334,14.000000000000002,5.0,8.0,1.0,7.000000000000001,10.0,10.0,2.13,0.0,0.0,0.0,0.0,54.0,194.0,0.311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.273,64.7,18.8,6.1,6.970000000000001,0.426,0.644,1.07,3.0,3.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.24399999999999997,0.013818181800000003,0.0,0.0,2700.0
67956,김태현,2017,2020,6.75,2,0,0,0,0,0.0,1.3333333333333333,2,0,4,0,1,2,1,4.5,0,0,0,0,10,48,0.333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0.4,24.0,36.0,6.75,27.0,0.6,0.5,1.1,2,0,1.3333333333333333,0,0,0,0,0,0.0,-0.047,0,0.0349090909,0.0349090909,0,1.3333333333333333,0.0,1998,3,21,23,0,0,0,1,0,0,0,0,0,0,0,,0,0,6.75,2.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,4.0,0.0,1.0,2.0,1.0,4.5,0.0,0.0,0.0,0.0,10.0,48.0,0.333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.4,24.0,36.0,6.75,27.0,0.6,0.5,1.1,2.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.047,0.0349090909,0.0,0.0,2700.0
65937,이호중,2015,2020,6.23,4,0,0,0,0,0.0,4.333333333333333,7,1,2,1,3,3,3,2.08,0,0,0,0,23,93,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.375,23.3,21.5,6.23,4.15,0.435,0.5,0.935,4,0,4.333333333333333,0,0,0,2,0,1.0,0.021,0,0.0,0.0,0,4.333333333333333,0.0,1992,10,3,29,0,0,0,1,0,0,0,0,0,0,0,,0,0,6.23,4.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,7.0,1.0,2.0,1.0,3.0,3.0,3.0,2.08,0.0,0.0,0.0,0.0,23.0,93.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.375,23.3,21.5,6.23,4.15,0.435,0.5,0.935,4.0,0.0,4.333333333333333,0.0,0.0,0.0,2.0,0.0,1.0,0.021,0.0,0.0,0.0,2700.0
63894,김정빈,2013,2020,5.13,57,1,1,1,10,0.5,47.333333333333336,37,5,45,8,42,30,27,1.73,0,0,0,1,226,941,0.218,8,1,1,2,1,6,0,0,0,1,4,17,0,3,36,57,0.256,16.5,19.9,7.99,8.56,0.4,0.365,0.765,57,0,47.333333333333336,0,0,0,3,0,1.0,0.283,0,0.0501818182,0.0533363923,0,50.333333333333336,0.0,1994,6,8,27,0,0,0,0,1,0,0,0,0,0,0,,0,0,5.13,57.0,1.0,1.0,1.0,10.0,0.5,47.333333333333336,37.0,5.0,45.0,8.0,42.0,30.0,27.0,1.73,0.0,0.0,0.0,1.0,226.0,941.0,0.218,8.0,1.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,17.0,0.0,3.0,36.0,57.0,0.256,16.5,19.9,7.990000000000001,8.56,0.39999999999999997,0.365,0.765,57.0,0.0,47.333333333333336,0.0,0.0,0.0,3.0,0.0,1.0,0.283,0.0501818182,0.0,0.0,2700.0
65949,류진욱,2015,2020,6.0,3,0,0,0,0,0.0,3.0,4,1,1,0,3,2,2,1.67,0,0,0,0,14,55,0.333,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,0.333,18.3,18.3,9.0,3.0,0.357,0.667,1.024,3,0,3.0,0,0,0,1,0,1.0,0.013,0,0.0,0.0,0,3.0,0.0,1996,10,10,25,0,0,0,1,0,0,0,0,0,0,0,,0,0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,1.67,0.0,0.0,0.0,0.0,14.0,55.0,0.333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.333,18.3,18.3,9.0,3.0,0.357,0.6670000000000001,1.024,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.013,0.0,0.0,0.0,2700.0
68207,배창현,2018,2020,0.0,1,0,0,0,0,0.0,0.3333333333333333,0,0,2,0,0,0,0,6.0,0,0,0,0,3,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13.0,39.0,0.0,54.0,0.667,0.0,0.667,1,0,0.3333333333333333,0,0,0,0,0,0.0,0.014,0,0.0101818182,0.0101818182,0,0.3333333333333333,0.0,1998,12,9,23,0,0,0,0,0,1,0,0,0,0,0,,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,39.0,0.0,54.0,0.667,0.0,0.667,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.0101818182,0.0,0.0,2700.0
68249,박신지,2018,2020,18.0,2,0,0,0,0,0.0,3.0,9,0,1,0,3,6,6,3.33,0,0,0,0,18,67,0.529,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0.643,33.5,22.3,9.0,3.0,0.556,0.824,1.38,2,0,3.0,0,0,0,0,0,0.0,-0.146,0,0.0109090909,0.0623081357,0,24.0,0.0,1999,7,16,22,0,0,0,0,0,1,0,0,0,0,0,,0,0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,1.0,0.0,3.0,6.0,6.0,3.33,0.0,0.0,0.0,0.0,18.0,67.0,0.529,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.643,33.5,22.3,9.0,3.0,0.556,0.824,1.38,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.146,0.0109090909,0.0,0.0,2700.0
66305,박승주,2016,2020,19.64,5,0,1,0,0,0.0,3.6666666666666665,10,0,5,0,3,8,8,4.09,0,0,0,1,25,122,0.5,1,0,0,0,0,0,0,0,0,0,3,1,0,1,5,2,0.588,24.4,33.3,7.36,12.27,0.6,0.55,1.15,5,0,3.6666666666666665,0,0,1,0,0,1.0,-0.51,0,0.00218181818,0.00533639231,0,6.666666666666666,0.0,1994,2,12,27,0,0,0,0,0,0,0,0,1,0,0,,0,0,19.64,5.0,0.0,1.0,0.0,0.0,0.0,3.6666666666666665,10.0,0.0,5.0,0.0,3.0,8.0,8.0,4.09,0.0,0.0,0.0,1.0,25.0,122.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,2.0,0.588,24.4,33.3,7.36,12.27,0.6,0.55,1.15,5.0,0.0,3.6666666666666665,0.0,0.0,1.0,0.0,0.0,1.0,-0.51,0.00218181818,0.0,0.0,2700.0
68415,양창섭,2018,2020,2.7,7,0,0,0,0,0.0,6.666666666666667,6,1,3,0,4,2,2,1.35,0,0,0,0,29,105,0.25,1,0,2,0,1,0,0,0,0,0,4,0,0,0,6,8,0.263,15.0,15.8,5.4,4.05,0.333,0.417,0.75,7,0,6.666666666666667,0,0,0,2,0,1.0,0.281,0,0.0298181818,0.312571698,0,94.0,0.0,1999,9,22,22,0,0,0,0,0,0,0,1,0,0,0,,0,0,2.7000000000000006,7.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,6.0,1.0,3.0,0.0,4.0,2.0,2.0,1.3500000000000003,0.0,0.0,0.0,0.0,29.0,105.0,0.25,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,8.0,0.263,15.0,15.8,5.400000000000001,4.05,0.333,0.4169999999999999,0.75,7.0,0.0,6.666666666666667,0.0,0.0,0.0,2.0,0.0,1.0,0.281,0.0298181818,0.0,0.0,2700.0
50030,소형준,2020,2020,3.86,26,13,6,0,0,0.684,133.0,141,6,45,6,92,63,57,1.4,0,0,10,0,572,2172,0.274,23,0,3,3,0,2,0,24,13,0,0,0,0,19,178,107,0.321,83.5,16.3,6.23,3.05,0.337,0.353,0.69,26,24,133.0,0,0,8,17,0,1.0,2.326,0,1.0,1.0,1,133.0,0.0,2001,9,16,20,0,1,0,0,0,0,0,0,0,0,0,,0,0,3.86,26.0,13.0,6.0,0.0,0.0,0.684,133.0,141.0,6.0,45.0,6.0,92.0,63.0,57.0,1.4,0.0,0.0,10.0,0.0,572.0,2172.0,0.274,23.0,0.0,3.0,3.0,0.0,2.0,0.0,24.0,13.0,0.0,0.0,0.0,0.0,19.0,178.0,107.0,0.321,83.5,16.3,6.23,3.05,0.337,0.353,0.69,26.0,24.0,133.0,0.0,0.0,8.0,17.0,0.0,1.0,2.326,1.0,1.0,0.0,2700.0
50036,이강준,2020,2020,6.35,4,0,0,0,0,0.0,5.666666666666667,9,1,5,3,3,4,4,2.47,0,0,0,0,33,109,0.391,1,1,1,1,0,0,0,0,0,0,1,0,0,0,5,7,0.4,27.3,19.2,4.76,7.94,0.531,0.652,1.183,4,0,5.666666666666667,0,0,0,1,0,1.0,0.027,0,0.016,0.016,0,5.666666666666667,0.0,2001,12,14,20,0,1,0,0,0,0,0,0,0,0,0,,0,0,6.35,4.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,9.0,1.0,5.0,3.0,3.0,4.0,4.0,2.47,0.0,0.0,0.0,0.0,33.0,109.00000000000001,0.391,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.000000000000001,0.4,27.3,19.2,4.76,7.94,0.531,0.652,1.183,4.0,0.0,5.666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.027,0.016,0.0,0.0,2700.0
50109,성재헌,2020,2020,4.15,4,0,0,0,0,0.0,4.333333333333333,6,0,1,1,1,2,2,1.62,0,0,0,0,20,73,0.333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0.353,18.3,16.8,2.08,2.08,0.4,0.389,0.789,4,0,4.333333333333333,0,0,1,0,0,1.0,0.084,0,0.00363636364,0.00363636364,0,4.333333333333333,0.0,1997,12,22,24,0,0,1,0,0,0,0,0,0,0,0,,0,0,4.15,4.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,6.0,0.0,1.0,1.0,1.0,2.0,2.0,1.62,0.0,0.0,0.0,0.0,20.0,73.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.353,18.3,16.8,2.08,2.08,0.4,0.389,0.789,4.0,0.0,4.333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.084,0.0036363636400000006,0.0,0.0,2700.0
50126,이민호,2020,2020,3.69,20,4,4,0,0,0.5,97.66666666666669,94,5,44,10,67,46,40,1.41,0,0,7,0,434,1712,0.249,19,0,2,1,1,4,1,16,4,0,0,0,0,7,77,140,0.291,85.6,17.5,6.17,4.05,0.343,0.34,0.683,20,16,97.66666666666669,0,1,6,10,2,1.0,1.784,0,0.571636364,0.571636364,0,97.66666666666669,0.0,2001,8,30,20,0,0,1,0,0,0,0,0,0,0,0,,0,0,3.69,20.0,4.0,4.0,0.0,0.0,0.5,97.66666666666669,94.0,5.0,44.0,10.0,67.0,46.0,40.0,1.4099999999999997,0.0,0.0,6.999999999999999,0.0,434.0,1712.0,0.24900000000000003,19.0,0.0,2.0,1.0,1.0,4.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,6.999999999999999,77.0,140.0,0.291,85.6,17.5,6.17,4.05,0.343,0.34,0.683,20.0,16.0,97.66666666666669,0.0,1.0,6.0,10.0,2.0,1.0,1.784,0.571636364,0.0,0.0,2700.0
50157,김윤식,2020,2020,6.25,23,2,4,0,2,0.333,67.66666666666667,87,7,24,6,38,50,47,1.64,0,0,1,0,308,1165,0.323,16,1,4,5,0,2,1,11,2,0,3,0,0,7,65,84,0.349,50.7,17.2,5.05,3.19,0.385,0.468,0.853,23,11,67.66666666666667,0,0,2,6,0,1.0,-0.297,0,0.172363636,0.172363636,0,67.66666666666667,0.0,2000,4,3,21,0,0,1,0,0,0,0,0,0,0,0,,0,0,6.25,23.0,2.0,4.0,0.0,2.0,0.333,67.66666666666667,87.0,7.0,24.0,6.0,38.0,50.0,47.0,1.64,0.0,0.0,1.0,0.0,308.0,1165.0,0.323,16.0,1.0,4.0,5.0,0.0,2.0,1.0,11.0,2.0,0.0,3.0,0.0,0.0,7.0,65.0,84.0,0.349,50.7,17.2,5.05,3.19,0.385,0.468,0.853,23.0,11.0,67.66666666666667,0.0,0.0,2.0,6.0,0.0,1.0,-0.297,0.172363636,0.0,0.0,2700.0
66557,한승혁,2016,2020,5.14,9,1,0,0,0,1.0,7.0,8,0,4,0,3,4,4,1.71,0,0,0,0,31,124,0.296,1,0,0,0,0,0,0,0,0,1,1,1,0,1,9,7,0.333,13.8,17.7,3.86,5.14,0.387,0.333,0.72,9,0,7.0,0,0,2,1,0,1.0,0.097,0,0.0138181818,0.0138181818,0,7.0,0.0,1996,5,20,25,0,0,0,0,0,0,1,0,0,0,0,,0,0,5.14,9.0,1.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,4.0,0.0,3.0,4.0,4.0,1.7099999999999997,0.0,0.0,0.0,0.0,31.0,124.0,0.296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,7.0,0.333,13.8,17.7,3.86,5.14,0.387,0.333,0.72,9.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,0.097,0.0138181818,0.0,0.0,2700.0
50203,권휘,2020,2020,5.27,14,0,1,0,1,0.0,13.666666666666666,16,1,6,2,10,8,8,1.61,0,0,0,0,63,215,0.291,2,0,0,0,0,2,0,0,0,0,6,2,0,3,15,14,0.341,15.4,15.7,6.59,3.95,0.381,0.382,0.763,14,0,13.666666666666666,0,0,0,1,0,1.0,0.127,0,0.0101818182,0.0101818182,0,13.666666666666666,0.0,2000,12,7,21,0,0,0,0,0,1,0,0,0,0,0,,0,0,5.27,14.0,0.0,1.0,0.0,1.0,0.0,13.666666666666666,16.0,1.0,6.0,2.0,10.0,8.0,8.0,1.61,0.0,0.0,0.0,0.0,63.0,215.0,0.291,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,15.0,14.0,0.3410000000000001,15.4,15.699999999999998,6.59,3.95,0.381,0.382,0.763,14.0,0.0,13.666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.127,0.0101818182,0.0,0.0,2700.0
64580,김재열,2014,2020,7.27,14,0,1,0,2,0.0,17.333333333333332,23,3,12,3,13,16,14,2.02,0,0,0,0,89,348,0.319,6,0,1,1,1,0,0,0,0,0,3,1,0,1,13,24,0.351,24.9,20.1,6.75,6.23,0.432,0.528,0.96,14,0,17.333333333333332,0,0,0,1,0,1.0,-0.236,0,0.00436363636,0.00436363636,0,17.333333333333332,0.0,1996,1,2,25,1,0,0,0,0,0,0,0,0,0,0,,0,0,7.27,14.0,0.0,1.0,0.0,2.0,0.0,17.333333333333332,23.0,3.0,12.0,3.0,13.0,16.0,14.0,2.02,0.0,0.0,0.0,0.0,89.0,348.0,0.319,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,13.0,24.0,0.351,24.9,20.1,6.75,6.23,0.432,0.528,0.9599999999999999,14.0,0.0,17.333333333333332,0.0,0.0,0.0,1.0,0.0,1.0,-0.23600000000000002,0.00436363636,0.0,0.0,2700.0
66630,김현준,2016,2020,12.56,15,1,0,0,1,1.0,14.333333333333334,20,2,13,1,12,20,20,2.3,0,0,0,0,76,293,0.333,5,2,1,1,1,0,0,0,0,1,4,1,0,1,11,18,0.383,19.5,20.4,7.53,8.16,0.453,0.583,1.036,15,0,14.333333333333334,0,0,0,1,0,1.0,-0.499,0,0.0210909091,0.0210909091,0,14.333333333333334,0.0,1997,6,5,24,1,0,0,0,0,0,0,0,0,0,0,,0,0,12.56,15.0,1.0,0.0,0.0,1.0,1.0,14.333333333333334,20.0,2.0,13.0,1.0,12.0,20.0,20.0,2.3,0.0,0.0,0.0,0.0,76.00000000000001,293.0,0.333,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,11.0,18.0,0.383,19.5,20.4,7.53,8.16,0.453,0.583,1.036,15.0,0.0,14.333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,-0.499,0.0210909091,0.0,0.0,2700.0
50262,이주엽,2020,2020,8.1,4,0,0,0,0,0.0,3.333333333333333,3,0,7,0,2,3,3,3.0,0,0,0,0,19,80,0.273,1,0,0,1,0,1,0,0,0,0,2,0,0,1,3,4,0.3,20.0,24.0,5.4,18.9,0.526,0.364,0.89,4,0,3.333333333333333,0,0,0,1,0,1.0,-0.009,0,0.00509090909,0.00509090909,0,3.333333333333333,0.0,2001,3,26,20,0,0,0,0,0,1,0,0,0,0,0,,0,0,8.1,4.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,3.0000000000000004,0.0,7.0,0.0,2.0,3.0000000000000004,3.0000000000000004,3.0000000000000004,0.0,0.0,0.0,0.0,19.0,80.0,0.273,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0000000000000004,4.0,0.3,20.0,24.000000000000004,5.4,18.9,0.526,0.364,0.89,4.0,0.0,3.333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,-0.009,0.005090909090000001,0.0,0.0,2700.0
66660,남재현,2016,2020,4.02,8,0,0,0,0,0.0,15.666666666666666,20,1,11,1,8,12,7,1.98,0,0,0,0,79,314,0.313,5,1,1,2,0,0,0,0,0,0,5,0,0,3,16,22,0.333,39.3,20.0,4.6,6.32,0.41,0.469,0.879,8,0,15.666666666666666,1,0,1,0,0,0.5,0.037,0,0.00290909091,0.00842959564,0,23.33333333333333,0.0,1996,9,13,25,1,0,0,0,0,0,0,0,0,0,0,,0,0,4.02,8.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,20.0,1.0,11.0,1.0,8.0,12.0,7.0,1.98,0.0,0.0,0.0,0.0,79.0,314.0,0.313,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,16.0,22.0,0.3330000000000001,39.3,20.0,4.6,6.32,0.41,0.469,0.879,8.0,0.0,15.666666666666666,1.0,0.0,1.0,0.0,0.0,0.5,0.037,0.00290909091,0.0,0.0,2700.0
66663,서덕원,2016,2020,8.53,11,0,0,0,0,0.0,12.666666666666666,14,5,4,3,6,12,12,1.42,0,0,0,0,59,230,0.275,2,0,0,1,0,1,0,0,0,0,8,0,0,0,11,21,0.22,20.9,18.2,4.26,2.84,0.356,0.608,0.964,11,0,12.666666666666666,0,0,0,2,0,1.0,-0.042,0,0.00509090909,0.00509090909,0,12.666666666666666,0.0,1993,7,12,28,1,0,0,0,0,0,0,0,0,0,0,,0,0,8.53,10.999999999999998,0.0,0.0,0.0,0.0,0.0,12.666666666666666,14.0,5.0,4.0,3.0,6.0,12.0,12.0,1.42,0.0,0.0,0.0,0.0,59.0,230.0,0.275,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.999999999999998,21.0,0.22,20.9,18.2,4.26,2.84,0.356,0.608,0.9640000000000001,10.999999999999998,0.0,12.666666666666666,0.0,0.0,0.0,2.0,0.0,1.0,-0.042,0.00509090909,0.0,0.0,2700.0
50296,조제영,2020,2020,10.5,4,0,1,0,0,0.0,6.0,6,1,7,1,6,7,7,2.17,0,0,0,0,31,136,0.261,1,0,0,0,0,1,0,1,0,0,3,0,0,0,4,7,0.313,34.0,22.7,9.0,10.5,0.452,0.435,0.887,4,1,6.0,0,0,0,0,0,0.0,-0.234,0,0.00436363636,0.00436363636,0,6.0,0.0,2001,2,12,20,0,0,0,0,0,1,0,0,0,0,0,,0,0,10.5,4.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,7.0,1.0,6.0,7.0,7.0,2.17,0.0,0.0,0.0,0.0,31.0,136.0,0.261,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,7.0,0.313,34.0,22.7,9.0,10.5,0.452,0.435,0.887,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.234,0.00436363636,0.0,0.0,2700.0
50298,최세창,2020,2020,3.0,3,0,0,0,0,0.0,3.0,5,1,0,0,1,2,1,1.67,0,0,0,0,15,47,0.333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,5,0.308,15.7,15.7,3.0,0.0,0.333,0.533,0.866,3,0,3.0,0,0,0,0,0,0.0,0.019,0,0.008,0.008,0,3.0,0.0,2001,6,1,20,0,0,0,0,0,1,0,0,0,0,0,,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,1.67,0.0,0.0,0.0,0.0,15.0,47.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,0.308,15.699999999999998,15.699999999999998,3.0,0.0,0.333,0.533,0.866,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.008,0.0,0.0,2700.0
50360,김동혁,2020,2020,5.19,8,0,1,0,0,0.0,8.666666666666666,8,1,1,1,6,5,5,1.04,0,0,0,0,36,150,0.235,1,1,0,0,0,1,0,0,0,0,5,0,0,1,11,9,0.259,18.8,17.3,6.23,1.04,0.278,0.412,0.69,8,0,8.666666666666666,0,0,1,1,0,1.0,0.094,0,0.00654545455,0.00654545455,0,8.666666666666666,0.0,2001,12,27,20,0,0,0,0,0,0,0,0,1,0,0,,0,0,5.19,8.0,0.0,1.0,0.0,0.0,0.0,8.666666666666666,8.0,1.0,1.0,1.0,6.0,5.0,5.0,1.04,0.0,0.0,0.0,0.0,36.0,150.0,0.23500000000000001,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,11.0,9.0,0.259,18.8,17.3,6.23,1.04,0.278,0.412,0.69,8.0,0.0,8.666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,0.094,0.00654545455,0.0,0.0,2700.0
50397,박관진,2020,2020,27.0,1,0,1,0,0,0.0,0.3333333333333333,1,0,1,0,1,1,1,6.0,0,0,0,0,3,22,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,22.0,66.0,27.0,27.0,0.667,0.5,1.167,1,0,0.3333333333333333,0,0,0,0,0,0.0,-0.136,0,0.000727272727,0.000727272727,0,0.3333333333333333,0.0,1997,3,26,24,0,0,0,0,0,0,0,0,1,0,0,,0,0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,22.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,66.0,27.0,27.0,0.667,0.5,1.167,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.136,0.000727272727,0.0,0.0,2700.0
66801,김찬호,2016,2020,27.0,3,0,0,0,0,0.0,2.0,5,1,4,0,1,6,6,4.5,0,0,0,0,14,57,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0.5,19.0,28.5,4.5,18.0,0.643,0.8,1.443,3,0,2.0,0,0,0,0,0,0.0,-0.187,0,0.000727272727,0.0101909951,0,7.333333333333333,0.0,1997,3,10,24,0,0,0,0,1,0,0,0,0,0,0,,0,0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,0.0,1.0,6.0,6.0,4.5,0.0,0.0,0.0,0.0,14.0,57.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.5,19.0,28.5,4.5,18.0,0.643,0.8,1.443,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.187,0.000727272727,0.0,0.0,2700.0
